,track name,artist,popularity,track id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,valence,mode,uri
632,Shadow,Bleachers,46,21BrL78LaCFPx572SYolGo,0.83,0.291,124.033,0.0537,0.00713,0.00727,0.713,2,231893,-6.415,0.546,1,spotify:track:21BrL78LaCFPx572SYolGo
633,Armistice,Phoenix,46,4Xj1c80iHxUeog2hHB55iw,0.8,0.0888,149.967,0.0297,0.0405,6.09e-05,0.575,9,184813,-6.817,0.686,0,spotify:track:4Xj1c80iHxUeog2hHB55iw
634,Trying To Be Cool,Phoenix,1,5Wb6kxz8zqgdj4ch35OM2i,0.805,0.332,113.981,0.0337,0.0133,0.0147,0.492,9,229560,-4.186,0.412,0,spotify:track:5Wb6kxz8zqgdj4ch35OM2i
635,Role Model,Phoenix,42,3KsW9XX69seAG3F27Tahdr,0.617,0.381,83.059,0.0376,0.00404,0.00137,0.457,0,275520,-7.769,0.173,1,spotify:track:3KsW9XX69seAG3F27Tahdr
636,Lasso,Phoenix,52,5bYQM8TrQ6ur1SuEieE3pK,0.63,0.125,150.919,0.0354,0.0253,0.000433,0.645,11,167853,-7.066,0.96,1,spotify:track:5bYQM8TrQ6ur1SuEieE3pK
637,III,Foster The People,50,2208Pkqr9zSappQMfKfJKk,0.64,0.109,75.015,0.0471,0.14,0.000931,0.442,6,249493,-8.622,0.16,1,spotify:track:2208Pkqr9zSappQMfKfJKk
638,Harden the Paint,Foster The People,51,7mlJpcVvVRzgGwkL3GUgY3,0.721,0.0644,165.917,0.0365,0.000152,0.488,0.483,11,234547,-5.633,0.232,0,spotify:track:7mlJpcVvVRzgGwkL3GUgY3
639,Loyal Like Sid & Nancy,Foster The People,51,05y63nsti7WpAVys68ADwi,0.718,0.0965,123.77,0.0742,0.000739,0.0529,0.437,0,279960,-8.052,0.241,1,spotify:track:05y63nsti7WpAVys68ADwi
640,Time to Get Closer,Foster The People,47,0RweUCzWNmSfyozSbyKz88,0.7,0.145,170.265,0.0366,0.524,0.954,0.258,7,57907,-4.6,0.173,0,spotify:track:0RweUCzWNmSfyozSbyKz88
641,Static Space Lover,Foster The People,55,5JqXtvd8bAyyPTjaK6cSDH,0.931,0.303,141.949,0.0634,0.0039,0.00191,0.615,0,240080,-4.648,0.55,0,spotify:track:5JqXtvd8bAyyPTjaK6cSDH
642,Orange Dream,Foster The People,47,50kg9qK4cWkMXXVNP3zWBW,0.716,0.405,125.918,0.0502,0.00191,0.892,0.472,2,80373,-8.7,0.37,0,spotify:track:50kg9qK4cWkMXXVNP3zWBW
643,Lotus Eater,Foster The People,57,6ReKt5x6FVUXTMdWNC6GAQ,0.733,0.501,87.479,0.11,0.00457,0.00191,0.597,11,182653,-4.727,0.866,0,spotify:track:6ReKt5x6FVUXTMdWNC6GAQ
644,Sit Next to Me,Foster The People,77,4BdGO1CaObRD4La9l5Zanz,0.738,0.689,97.021,0.0292,0.117,0.000384,0.638,6,243147,-4.976,0.657,0,spotify:track:4BdGO1CaObRD4La9l5Zanz
645,SHC,Foster The People,58,1vcAHEXL5Cl9TUk0ESvWnN,0.859,0.329,121.989,0.0506,0.00126,0.00279,0.5,6,248107,-4.133,0.269,0,spotify:track:1vcAHEXL5Cl9TUk0ESvWnN
646,You,The 1975,46,1vrXDFIfPVfDOH2rM7gFnc,0.0133,0.159,138.006,0.0566,0.00645,0.00403,0.215,0,591160,-6.101,0.966,1,spotify:track:1vrXDFIfPVfDOH2rM7gFnc
647,Shiver,Coldplay,63,0qksx8mV28lztYIZ1om8ml,0.803,0.0688,116.707,0.0488,0.0334,0.0,0.397,4,304200,-6.186,0.286,1,spotify:track:0qksx8mV28lztYIZ1om8ml
648,Entertainment,Phoenix,0,7dNozIhO1lRBj2yPJjlm5i,0.723,0.332,75.305,0.0475,0.00151,0.0254,0.392,8,220240,-3.973,0.498,1,spotify:track:7dNozIhO1lRBj2yPJjlm5i
649,Countdown,Phoenix,39,4vR1pscxxTAaaKL21hO5rH,0.728,0.0788,147.892,0.0495,0.00919,0.418,0.369,11,237107,-5.763,0.406,1,spotify:track:4vR1pscxxTAaaKL21hO5rH
650,Fior Di Latte,Phoenix,47,4JFXNDchRuhicS7fh2civh,0.503,0.183,130.041,0.0308,0.195,0.000224,0.568,10,243733,-8.584,0.651,1,spotify:track:4JFXNDchRuhicS7fh2civh
651,Lean,VHS Collection,43,5UBivszjuJ0tQNhjZOvGwD,0.767,0.102,109.977,0.0496,0.073,2.41e-05,0.608,11,239794,-7.325,0.409,1,spotify:track:5UBivszjuJ0tQNhjZOvGwD
652,Dark Days,Local Natives,35,0J4kwIarMhoHTUksVXfEQI,0.645,0.0952,115.034,0.027,0.111,0.00113,0.599,9,181387,-7.067,0.643,1,spotify:track:0J4kwIarMhoHTUksVXfEQI
653,Only Us,Paperwhite,48,7x6cBmHXwdS1EGwVx4silu,0.73,0.0673,98.594,0.0671,0.00594,0.0257,0.398,1,204000,-5.98,0.212,1,spotify:track:7x6cBmHXwdS1EGwVx4silu
654,Beautiful Anyway,Freakout,26,1HkKQLEJ1Hv6kQG867jaic,0.749,0.129,123.96,0.0287,0.328,6.33e-06,0.722,0,232268,-4.608,0.183,1,spotify:track:1HkKQLEJ1Hv6kQG867jaic
655,Rome,Phoenix,48,5URiEZGRfV2XXfrgRURmiL,0.686,0.0982,126.218,0.0321,0.317,0.0942,0.62,2,278107,-6.88,0.417,1,spotify:track:5URiEZGRfV2XXfrgRURmiL
656,Lisztomania,Phoenix,65,7zkDEBSxkcBVsStS4qBFpK,0.786,0.497,97.54,0.0377,0.0349,0.00767,0.635,0,241547,-6.46,0.305,1,spotify:track:7zkDEBSxkcBVsStS4qBFpK
657,J-Boy,Phoenix,54,3yw4kKq5dcfCEV6lvIwwPx,0.909,0.141,97.996,0.0475,0.034,0.00938,0.518,0,248213,-6.76,0.634,1,spotify:track:3yw4kKq5dcfCEV6lvIwwPx
658,1901,Phoenix,62,1mvyqSb1tOvtVP1qfWEyPa,0.835,0.195,144.087,0.0415,0.0588,4.71e-05,0.607,0,193120,-5.427,0.719,1,spotify:track:1mvyqSb1tOvtVP1qfWEyPa
659,S.O.S. In Bel Air,Phoenix,0,3ZlsscrhgQircw3COPIug9,0.825,0.316,139.956,0.0454,0.0108,0.000103,0.242,5,221747,-3.822,0.236,1,spotify:track:3ZlsscrhgQircw3COPIug9
660,Fleur De Lys,Phoenix,41,6tXfYX7BHCaafCy4so09gf,0.828,0.212,118.966,0.0393,0.00329,0.0342,0.598,5,223533,-7.931,0.849,0,spotify:track:6tXfYX7BHCaafCy4so09gf
661,Ti Amo,Phoenix,52,62V5xyu3AMDqaQu7Ck46Fm,0.7,0.0737,121.081,0.0402,0.00426,0.0949,0.625,9,205920,-6.809,0.859,1,spotify:track:62V5xyu3AMDqaQu7Ck46Fm
662,I Love My Friends,Foster The People,58,4bMIRaesSZwIldFWCGs96S,0.887,0.227,115.97,0.0318,0.0323,0.000578,0.705,4,225427,-5.168,0.873,0,spotify:track:4bMIRaesSZwIldFWCGs96S
663,Pay the Man,Foster The People,59,5EeZuhVQdnUkpCiknMTeoP,0.769,0.262,99.969,0.0376,0.00148,1.08e-05,0.688,6,233720,-5.52,0.505,0,spotify:track:5EeZuhVQdnUkpCiknMTeoP
664,How Do You Feel? (Acoustic),The Maine,27,5e7AbH3yxw9edaEaHo5DCo,0.818,0.205,120.001,0.0486,0.23,0.0,0.785,2,220625,-6.717,0.816,1,spotify:track:5e7AbH3yxw9edaEaHo5DCo
665,A Real Diamond In The Rough,Buckethead,19,2sq7uaPDVYzhSkDQqfbTrZ,0.269,0.115,100.022,0.0354,0.759,0.348,0.672,10,246029,-13.457,0.0394,0,spotify:track:2sq7uaPDVYzhSkDQqfbTrZ
666,Dawn Appears,Buckethead,21,22IpHtTKXMVgIFyzMOFgfD,0.537,0.101,160.061,0.0268,0.832,0.0202,0.533,7,224348,-10.021,0.181,0,spotify:track:22IpHtTKXMVgIFyzMOFgfD
667,Sex,Sticky Fingers,52,16dhKOceRRKSEoQcdGr9Hd,0.585,0.117,105.975,0.0353,0.305,9.07e-06,0.609,7,158720,-10.471,0.261,0,spotify:track:16dhKOceRRKSEoQcdGr9Hd
668,Clouds & Cream,Sticky Fingers,56,2YTrgbxNPcqzSXQY9acap9,0.89,0.112,90.005,0.057,0.0816,2.69e-05,0.659,6,174347,-8.446,0.612,1,spotify:track:2YTrgbxNPcqzSXQY9acap9
669,Call It What You Want,Foster The People,62,3u1Er1rkjn1oSz1xdZH3ZD,0.967,0.442,113.017,0.0601,0.0483,0.000276,0.641,5,238787,-4.289,0.725,0,spotify:track:3u1Er1rkjn1oSz1xdZH3ZD
670,let me in,flor,43,2WASNrUn6TaalUV1Lju8hL,0.802,0.124,157.997,0.0576,0.0686,0.000241,0.461,11,239026,-5.514,0.334,1,spotify:track:2WASNrUn6TaalUV1Lju8hL
671,still standing still (feat. Lostboycrow),flor,44,79MMToeXEo8PaTWt63Otm0,0.467,0.0661,98.031,0.103,0.00892,0.000143,0.738,8,247653,-5.97,0.495,1,spotify:track:79MMToeXEo8PaTWt63Otm0
672,Doing It for the Money,Foster The People,61,6APnYxfLzIg2cejA3v2ljy,0.813,0.179,154.925,0.0462,0.0036,0.00358,0.558,7,226027,-4.669,0.616,0,spotify:track:6APnYxfLzIg2cejA3v2ljy
673,Begin (feat. Wales),Shallou,48,1v5J1L8FbUQya4SUQFCstk,0.499,0.109,96.981,0.0343,0.815,0.712,0.601,6,242860,-11.131,0.531,1,spotify:track:1v5J1L8FbUQya4SUQFCstk
674,Epoch,Tycho,52,5EeNRe6Fi29tTrssVzl4dw,0.743,0.152,119.981,0.0532,0.0711,0.9,0.559,1,345387,-9.447,0.264,1,spotify:track:5EeNRe6Fi29tTrssVzl4dw
675,In My Life - Remastered 2009,The Beatles,68,3KfbEIOC7YIv90FIfNSZpo,0.435,0.113,103.239,0.0323,0.449,0.0,0.688,9,146333,-11.359,0.435,1,spotify:track:3KfbEIOC7YIv90FIfNSZpo
676,I Only Wanna Talk to You (Acoustic),The Maine,28,2erYYFtvq9eLZUAY7n8dwT,0.411,0.0638,82.419,0.0456,0.142,0.0,0.364,7,249091,-10.581,0.436,1,spotify:track:2erYYFtvq9eLZUAY7n8dwT
677,All I Want Is Everything,Def Leppard,40,1G8U2BzBtqFL4D6nyK73Vy,0.666,0.316,175.125,0.036,0.000382,1.36e-05,0.341,9,320194,-8.522,0.249,0,spotify:track:1G8U2BzBtqFL4D6nyK73Vy
678,Naive - Alternate Version,The Kooks,17,2qoHHs43ZXvI2TRogi9lXo,0.878,0.079,100.953,0.0764,0.19,0.0,0.512,11,209400,-3.938,0.906,1,spotify:track:2qoHHs43ZXvI2TRogi9lXo
679,All In One Night,Stereophonics,35,0wFz9zaIGWpkKtk5F6ig1v,0.668,0.0855,83.015,0.0266,0.134,0.00408,0.569,9,317187,-6.109,0.714,0,spotify:track:0wFz9zaIGWpkKtk5F6ig1v
680,Black Butterflies & Déjà Vu (Acoustic),The Maine,28,4JEwBHjFkPSeasvegtN5ak,0.611,0.0888,161.089,0.0854,0.112,0.00658,0.506,5,228575,-7.247,0.637,1,spotify:track:4JEwBHjFkPSeasvegtN5ak
681,New Abortion,Slipknot,39,2xFZNy2zdXgMCjjLnIRm96,0.994,0.434,111.737,0.252,7.55e-05,0.00848,0.327,11,216600,-4.023,0.16,0,spotify:track:2xFZNy2zdXgMCjjLnIRm96
682,(515),Slipknot,37,5IcKIrmgAhaevCJ8dGQ4jE,0.529,0.227,113.048,0.0556,2.76e-05,0.811,0.312,0,59893,-12.228,0.0819,1,spotify:track:5IcKIrmgAhaevCJ8dGQ4jE
683,I Can't Tell,Digvalley,0,4Kd5BA1GurG67SsE6rJO3S,0.213,0.196,120.743,0.0372,0.0185,0.107,0.225,1,290093,-15.726,0.0392,0,spotify:track:4Kd5BA1GurG67SsE6rJO3S
684,Light (feat. Little Dragon),ODESZA,48,6GAKSwEDt4y77MwPudwXkM,0.634,0.242,132.981,0.0348,0.546,0.71,0.574,1,253534,-7.98,0.245,1,spotify:track:6GAKSwEDt4y77MwPudwXkM
685,For Us (feat. Briana Marela),ODESZA,46,1Bzt8ya4lki8tDYrMZxb5E,0.557,0.218,110.028,0.0346,0.1,0.105,0.413,9,349091,-7.622,0.0498,0,spotify:track:1Bzt8ya4lki8tDYrMZxb5E
686,Memories That You Call (feat. Monsoonsiren),ODESZA,54,2gpVdtEWFwUyl6uLLmvBzW,0.553,0.137,120.025,0.0325,0.448,0.905,0.599,5,248000,-8.176,0.191,1,spotify:track:2gpVdtEWFwUyl6uLLmvBzW
687,Sun Models (feat. Madelyn Grant),ODESZA,68,7jZHUhAmW5oq1cq6s8IxmK,0.481,0.0907,120.001,0.075,0.191,0.736,0.683,8,160000,-9.174,0.47,0,spotify:track:7jZHUhAmW5oq1cq6s8IxmK
688,Koto,ODESZA,49,6vLkn5w2UtsBdNAd98QQNK,0.648,0.393,99.996,0.0473,0.00898,0.377,0.501,7,194400,-7.023,0.095,0,spotify:track:6vLkn5w2UtsBdNAd98QQNK
689,It’s Only (feat. Zyra),ODESZA,57,1TSxLktSlIdEsjTGWB4Fub,0.587,0.231,120.047,0.156,0.165,0.00267,0.404,9,268000,-11.172,0.103,0,spotify:track:1TSxLktSlIdEsjTGWB4Fub
690,Echoes (feat. Py),ODESZA,47,7IBaWJgk81AoQs6K3VOJds,0.52,0.086,139.918,0.0389,0.00199,0.305,0.507,2,264000,-8.92,0.0788,1,spotify:track:7IBaWJgk81AoQs6K3VOJds
691,Kusanagi,ODESZA,52,3i2Q3cFdFzJ39nV9sAt3Pc,0.33,0.164,75.07,0.031,0.472,0.41,0.335,0,208000,-8.302,0.04,1,spotify:track:3i2Q3cFdFzJ39nV9sAt3Pc
692,White Lies (feat. Jenni Potts),ODESZA,51,01YmDEvbiVb5q5eCGNlB6U,0.539,0.0783,89.966,0.0472,0.0419,0.0317,0.596,2,277333,-9.318,0.117,1,spotify:track:01YmDEvbiVb5q5eCGNlB6U
693,Sundara,ODESZA,49,310xF17abXDaKlq0gwv50l,0.694,0.0846,120.147,0.0637,0.0568,0.751,0.583,6,136000,-10.049,0.13,1,spotify:track:310xF17abXDaKlq0gwv50l
694,All We Need (feat. Shy Girls),ODESZA,57,5jnp8E61wcoF6qIEtDHQnJ,0.848,0.0629,99.989,0.0511,0.00416,0.0168,0.644,4,211200,-4.952,0.283,0,spotify:track:5jnp8E61wcoF6qIEtDHQnJ
695,Always This Late,ODESZA,50,06JRkix5RRMRIWffxZqlGt,0.585,0.0929,170.046,0.0474,0.0141,0.213,0.542,3,160941,-9.3,0.337,1,spotify:track:06JRkix5RRMRIWffxZqlGt
696,Bloom,ODESZA,58,0vtX8UMG38p7IXpP4lZJ2z,0.585,0.0707,130.004,0.0272,0.0149,0.86,0.555,2,195692,-6.672,0.0803,1,spotify:track:0vtX8UMG38p7IXpP4lZJ2z
697,Custer,Slipknot,45,2PV3xcnPI7QMayUpGB4Xkv,0.98,0.119,131.066,0.107,0.00174,0.000112,0.407,7,254467,-1.58,0.537,1,spotify:track:2PV3xcnPI7QMayUpGB4Xkv
698,Undertow,Panama,15,5zuMlT7BSzfTJC7mYm5vJ4,0.847,0.103,121.997,0.0358,0.0676,5.53e-06,0.647,2,269572,-5.925,0.573,1,spotify:track:5zuMlT7BSzfTJC7mYm5vJ4
699,The Highs,Panama,17,3JIkAmXJB1a5WJ9ZEoTLZu,0.66,0.118,116.044,0.0284,0.00949,0.0155,0.673,2,254707,-8.29,0.306,0,spotify:track:3JIkAmXJB1a5WJ9ZEoTLZu
700,Hope for Something,Panama,20,3Xnjy64p7v5bsO4cDTRNJQ,0.625,0.145,119.998,0.03,0.0635,2.35e-05,0.659,8,234734,-7.495,0.338,1,spotify:track:3Xnjy64p7v5bsO4cDTRNJQ
701,Endings,Fractures,29,77ZO4baTHerTHGYBkTTNJn,0.245,0.114,78.983,0.0323,0.936,6.18e-06,0.546,11,255579,-12.059,0.147,1,spotify:track:77ZO4baTHerTHGYBkTTNJn
702,Pink Chateau,In The Valley Below,21,1RfVpNpQ8uqfRZIvcwP0Tz,0.728,0.0911,170.038,0.04,0.00265,0.0104,0.626,7,181040,-7.444,0.276,1,spotify:track:1RfVpNpQ8uqfRZIvcwP0Tz
703,Second Hand Car,Kim Churchill,5,18y2qQMl6zIe8kIZhyd4ap,0.81,0.0847,103.157,0.0486,0.0651,2.32e-06,0.649,4,221493,-5.574,0.634,0,spotify:track:18y2qQMl6zIe8kIZhyd4ap
704,The Wolf,Mumford & Sons,40,3BVfLmBuTVRSHQSNFLk827,0.824,0.212,152.932,0.0467,0.000584,0.657,0.418,2,221240,-5.289,0.326,1,spotify:track:3BVfLmBuTVRSHQSNFLk827
705,The Haunting Idle,The War On Drugs,7,5lGcNW4gwFnpRJS9PjWszc,0.174,0.117,65.578,0.036,0.989,0.88,0.148,9,187933,-15.931,0.186,0,spotify:track:5lGcNW4gwFnpRJS9PjWszc
706,Hold Me,Savage Garden,4,1QYIpd2SqeJ5mgewJyKj18,0.778,0.16,89.976,0.0286,0.11,0.0,0.548,0,292547,-6.128,0.51,1,spotify:track:1QYIpd2SqeJ5mgewJyKj18
707,12,Alexi Murdoch,0,6kSmJ15aawUGSKMAHATCV1,0.607,0.541,172.853,0.0437,0.462,0.859,0.159,6,410867,-5.174,0.189,0,spotify:track:6kSmJ15aawUGSKMAHATCV1
708,Shine,Alexi Murdoch,0,5WHBnXFVU5lR5k1SLYXSL7,0.398,0.383,118.471,0.0315,0.816,0.0373,0.389,11,466360,-11.057,0.0384,1,spotify:track:5WHBnXFVU5lR5k1SLYXSL7
709,Song for You,Alexi Murdoch,0,0YVk8nzwI9Neq2DYGWZbhZ,0.241,0.124,144.271,0.0341,0.786,0.623,0.584,4,278693,-17.517,0.367,1,spotify:track:0YVk8nzwI9Neq2DYGWZbhZ
710,Hey Now - Remastered,Oasis,45,0zc2UcrURBMVTyV7J0wrAP,0.933,0.382,202.196,0.0658,0.000301,0.00139,0.148,2,341907,-2.478,0.205,1,spotify:track:0zc2UcrURBMVTyV7J0wrAP
711,Don't Look Back in Anger - Remastered,Oasis,70,0UvCh63URrLFcPkKt99hHd,0.938,0.148,162.937,0.0645,0.0708,3.79e-06,0.327,0,289560,-3.237,0.326,1,spotify:track:0UvCh63URrLFcPkKt99hHd
712,All My Days,Alexi Murdoch,54,7yvxnSAfrtFBtbyauKU8PO,0.319,0.106,88.446,0.0305,0.788,0.758,0.438,2,297307,-15.969,0.529,1,spotify:track:7yvxnSAfrtFBtbyauKU8PO
713,Mud and Gold,Trills,16,6uIB8JyL0ALHZ6RV8coPnb,0.577,0.0869,150.707,0.0382,0.0243,0.00241,0.346,1,247280,-7.16,0.14,1,spotify:track:6uIB8JyL0ALHZ6RV8coPnb
714,Crash and Burn,Savage Garden,12,3ltZLi2smbeoXQkvhHpEVH,0.656,0.0818,101.981,0.0282,0.226,3.63e-06,0.576,4,282720,-6.926,0.205,1,spotify:track:3ltZLi2smbeoXQkvhHpEVH
715,Tears of Pearls,Savage Garden,35,1ObHcON82RovghoAuS7DRq,0.862,0.0625,120.109,0.0361,0.0058,6.13e-06,0.698,0,226667,-7.12,0.854,1,spotify:track:1ObHcON82RovghoAuS7DRq
716,Truly Madly Deeply,Savage Garden,61,013AWvizllIUEC2FOBzOnh,0.698,0.0851,168.12,0.0287,0.403,0.0,0.555,0,277267,-8.874,0.816,1,spotify:track:013AWvizllIUEC2FOBzOnh
717,Dumb Stuff,LANY,35,7FCJfjM3d3fSR3ZjTqps00,0.886,0.354,123.003,0.036,0.0825,0.0241,0.453,4,152248,-7.095,0.595,0,spotify:track:7FCJfjM3d3fSR3ZjTqps00
718,Valkyrie,A Blaze of Feather,41,3qPj6nfIkIbj2HPfizF9Z9,0.375,0.263,109.119,0.0282,0.848,0.196,0.514,2,300160,-9.375,0.32,0,spotify:track:3qPj6nfIkIbj2HPfizF9Z9
719,Six Years,A Blaze of Feather,56,7DeJ8TdwgNpz6Un0SiskhX,0.476,0.0947,86.06,0.0289,0.334,0.0701,0.402,0,282147,-8.823,0.164,1,spotify:track:7DeJ8TdwgNpz6Un0SiskhX
720,Greatest Heights,A Blaze of Feather,32,05ZSFgk1cDzxYBtWITU6ar,0.383,0.129,78.357,0.0376,0.401,0.00431,0.3,5,309253,-10.897,0.148,1,spotify:track:05ZSFgk1cDzxYBtWITU6ar
721,Dust in the Wind,A Blaze of Feather,32,6SEv2aeUXjFqKkqt0ZI0sg,0.665,0.1,117.183,0.0405,0.0132,0.295,0.37,2,271933,-6.465,0.172,1,spotify:track:6SEv2aeUXjFqKkqt0ZI0sg
722,Requiem,A Blaze of Feather,28,0YR8H6VP6Z4vECsg7ApS72,0.227,0.158,59.977,0.0561,0.935,0.00666,0.296,9,313267,-12.983,0.129,1,spotify:track:0YR8H6VP6Z4vECsg7ApS72
723,Soft Day,A Blaze of Feather,31,54gVT2WdFPqIb2NRUWRwGa,0.577,0.0821,71.931,0.0342,0.379,0.00933,0.415,9,232467,-6.72,0.178,1,spotify:track:54gVT2WdFPqIb2NRUWRwGa
724,Threads,A Blaze of Feather,27,5eG8QUMMYYQRPPuizTKxot,0.465,0.299,129.525,0.0415,0.832,7.25e-05,0.323,7,267173,-9.583,0.275,1,spotify:track:5eG8QUMMYYQRPPuizTKxot
725,Behold,A Blaze of Feather,27,7kDEBpk11og6CFd9jFzRsF,0.298,0.112,74.759,0.032,0.663,0.000397,0.169,0,323387,-10.579,0.0686,1,spotify:track:7kDEBpk11og6CFd9jFzRsF
726,More Than I,A Blaze of Feather,32,4vNAb0jT8gpEXrf39HSTOz,0.515,0.138,175.273,0.0368,0.587,0.0974,0.248,2,270573,-9.754,0.24,1,spotify:track:4vNAb0jT8gpEXrf39HSTOz
727,Grace,A Blaze of Feather,27,02c75k0vyxicBetNWxAgcU,0.442,0.117,109.119,0.0339,0.624,0.217,0.447,0,263400,-9.644,0.224,0,spotify:track:02c75k0vyxicBetNWxAgcU
728,Seasons,A Blaze of Feather,25,4kGaN2DrlivXCVvDiD4PNw,0.636,0.13,86.592,0.034,0.0966,0.784,0.386,4,186347,-7.333,0.362,0,spotify:track:4kGaN2DrlivXCVvDiD4PNw
729,We Were Here,A Blaze of Feather,29,7m4PyCppXVXNwDmroRro8S,0.549,0.112,93.841,0.036,0.747,0.000124,0.439,5,369320,-8.352,0.368,1,spotify:track:7m4PyCppXVXNwDmroRro8S
730,Raise a Glass,A Blaze of Feather,27,5rIFRavjnx46Gdm0z4hrvr,0.35,0.0547,75.584,0.0401,0.466,0.000725,0.217,4,427187,-9.022,0.0459,0,spotify:track:5rIFRavjnx46Gdm0z4hrvr
731,"So, Soo Pretty",LANY,34,3WIp04WIsMXUQHIVgBJv00,0.146,0.0917,80.016,0.0299,0.746,0.947,0.486,8,102412,-19.999,0.41,1,spotify:track:3WIp04WIsMXUQHIVgBJv00
732,Tampa,LANY,34,18OV629XyK83ErYEngpvly,0.556,0.094,142.003,0.0622,0.173,0.394,0.718,6,221252,-9.458,0.45,1,spotify:track:18OV629XyK83ErYEngpvly
733,Purple Teeth,LANY,34,6RjB6QyoS0qNRuz1fTdkdy,0.762,0.11,120.039,0.0478,0.0664,0.00287,0.765,5,233968,-6.913,0.171,0,spotify:track:6RjB6QyoS0qNRuz1fTdkdy
734,Pancakes,LANY,35,5zZ4EPA81iTmQ8K6LwaU1r,0.602,0.0908,99.242,0.0254,0.569,0.00688,0.715,5,232320,-9.067,0.617,1,spotify:track:5zZ4EPA81iTmQ8K6LwaU1r
735,Hericane,LANY,46,0TQwHViH6PeO7zUxH6EAT3,0.435,0.112,135.902,0.0319,0.41,0.000295,0.666,0,346797,-8.144,0.148,1,spotify:track:0TQwHViH6PeO7zUxH6EAT3
736,Hurts,LANY,43,6f6YWK6F4uOXvxnVTg8CoH,0.813,0.0805,95.015,0.231,0.246,1.55e-06,0.8,0,216749,-5.941,0.493,1,spotify:track:6f6YWK6F4uOXvxnVTg8CoH
737,Flowers On The Floor,LANY,36,1lrEQgXmpioEDvl60w1UGk,0.621,0.123,117.982,0.105,0.0775,0.00532,0.778,1,258411,-6.732,0.405,1,spotify:track:1lrEQgXmpioEDvl60w1UGk
738,Overtime,LANY,35,6ugfXI78iAzjiw2yl1CXDU,0.607,0.111,154.03,0.0572,0.0232,0.000453,0.719,8,211679,-11.206,0.911,1,spotify:track:6ugfXI78iAzjiw2yl1CXDU
739,It Was Love,LANY,36,3ChWkuO3jUggiTTpAMbkyh,0.716,0.0861,138.081,0.0764,0.0243,7.18e-05,0.461,10,228302,-6.983,0.449,1,spotify:track:3ChWkuO3jUggiTTpAMbkyh
740,Good Girls,LANY,45,3jhligm7HycklC8M3CcXnM,0.676,0.161,117.995,0.0377,0.00145,0.171,0.706,1,249379,-7.086,0.461,1,spotify:track:3jhligm7HycklC8M3CcXnM
741,13,LANY,56,3zgs1f6Tj0mn29qTXJuhSY,0.543,0.0477,133.961,0.0683,0.721,1.78e-05,0.785,8,234818,-8.134,0.722,0,spotify:track:3zgs1f6Tj0mn29qTXJuhSY
742,ILYSB,LANY,50,0dPBlz8N0veeceejtuvpPz,0.623,0.348,99.989,0.0734,0.492,0.0034,0.629,5,211150,-6.954,0.412,1,spotify:track:0dPBlz8N0veeceejtuvpPz
743,Super Far,LANY,56,74ODGXs4byLTRdnKGM4s6E,0.458,0.249,96.011,0.144,0.105,0.0,0.754,8,203650,-6.852,0.495,1,spotify:track:74ODGXs4byLTRdnKGM4s6E
744,The Breakup,LANY,39,6sxTH1KkX0gdAVWLjleobR,0.709,0.303,116.102,0.0788,0.101,0.0477,0.557,1,236693,-5.365,0.554,1,spotify:track:6sxTH1KkX0gdAVWLjleobR
745,Goodbye My Lover,James Blunt,69,6gxycjJNMgmAyfzUXBN80P,0.261,0.0903,89.567,0.0512,0.953,0.00342,0.432,4,258653,-12.591,0.273,1,spotify:track:6gxycjJNMgmAyfzUXBN80P
746,Inspirational,Sticky Fingers,44,2m0MScgSPbgWkhh9iSI0WV,0.697,0.155,138.254,0.0493,0.0798,1.3e-05,0.536,9,240893,-8.852,0.579,0,spotify:track:2m0MScgSPbgWkhh9iSI0WV
747,Say My Name (feat. Zyra),ODESZA,66,1LeItUMezKA1HdCHxYICed,0.745,0.0748,115.048,0.0479,0.0041,0.395,0.749,6,262957,-7.367,0.347,0,spotify:track:1LeItUMezKA1HdCHxYICed
748,I'll Be There For You,The Rembrandts,56,15tHagkk8z306XkyOHqiip,0.917,0.169,190.757,0.0771,0.0717,0.0,0.32,9,188360,-5.903,0.715,1,spotify:track:15tHagkk8z306XkyOHqiip
749,Laika,Sticky Fingers,51,4GwouFyGPGgcUAXewtYLRo,0.536,0.136,143.954,0.0365,0.481,7.93e-05,0.657,6,233280,-10.901,0.325,0,spotify:track:4GwouFyGPGgcUAXewtYLRo
750,Your Love - Lift Us Up,Panama,16,5lyGgBeOduQ3ERb0xjcxFV,0.881,0.0618,116.048,0.0536,0.173,0.000131,0.678,0,261753,-5.9,0.341,0,spotify:track:5lyGgBeOduQ3ERb0xjcxFV
751,I Watched You Slip,Panama,30,630soYtuiKI6lw98DbqdwM,0.676,0.107,99.999,0.0306,0.0275,0.00153,0.738,7,238222,-7.262,0.661,0,spotify:track:630soYtuiKI6lw98DbqdwM
752,Castle on the Hill- Recorded at Spotify Studios NYC,Ed Sheeran,63,6rjO7ZdSUdd8W2fkWL7fK9,0.355,0.118,147.58,0.0398,0.581,0.0,0.556,2,225791,-6.416,0.644,1,spotify:track:6rjO7ZdSUdd8W2fkWL7fK9
